X,Y,Z
13.256836,-0.290728,15.787247
8.730214,1.138984,-0.931406
8.639286,0.908076,-0.906282
8.666804,0.756132,-0.781257
8.34138,0.747757,-0.585643
8.023136,0.830309,-0.692124
7.712068,1.026521,-1.084547
7.670791,1.188635,-1.298704
7.930413,1.089333,-1.175474
8.505289,0.83689,-0.896112
9.034102,0.457627,-0.652642
9.163314,0.29671,-0.538385
9.08136,0.247657,-0.672383
8.852248,0.437288,-0.844068
8.717054,0.781855,-1.118645
8.776276,1.158724,-1.578066
9.107084,1.377668,-1.897509
9.464212,1.426122,-2.08355
9.24168,1.526023,-2.063809
8.954541,1.670789,-2.209173
8.693723,1.925624,-2.459822
8.605787,2.14696,-2.313261
8.47478,2.228316,-2.12363
9.228519,2.059024,-1.652842
10.534401,1.274178,-0.7334
11.504692,0.852443,-0.077169
12.521641,0.838086,0.814158
12.756737,0.787239,0.755534
12.481562,0.687937,0.719641
11.122438,0.487538,0.818944
10.010972,0.248854,0.735195
9.641282,0.13998,0.51685
9.399606,0.257228,0.461815
9.299706,0.483948,-0.468395
10.599009,0.689731,-1.050449
12.153746,0.920638,-0.54018
12.750754,1.295115,0.38345
12.646069,1.55354,0.408575
12.603595,0.736989,0.511466
11.888142,0.500698,0.527617
10.552349,0.364905,0.550947
8.926425,0.340379,0.909273
7.870592,0.700499,0.286541
7.819745,0.767498,-0.29671
8.4347,0.415753,-0.461217
8.912069,0.267398,0.047856
9.145967,-0.44327,-0.172283
8.969496,-0.569492,-0.115454
8.647063,-0.445663,-0.2333
8.380264,-0.098106,-0.622134
8.52144,0.097508,-0.721436
8.721838,0.13998,-0.867398
8.79183,0.289532,-1.269991
8.889337,0.387637,-1.450649
8.840284,0.551546,-1.424328
8.8349,0.704686,-1.369293
8.848061,0.736391,-1.091127
8.559725,0.815354,-0.985245
8.77149,0.547956,-0.821935
8.745767,0.461815,-0.835693
8.612367,0.397807,-0.838086
8.57169,0.418744,-0.690927
8.319247,0.51685,-0.826122
8.550153,0.556331,-1.299901
8.907881,0.439681,-1.468595
9.105887,0.192024,-1.141376
8.997014,0.096909,-1.21675
9.136396,0.195015,-1.235893
9.440284,0.207577,-1.218545
9.697513,0.215952,-1.055833
10.009776,-0.005384,-1.141975
10.411172,-0.160917,-1.126421
9.991232,-0.019143,-1.071386
9.513863,0.007178,-1.514657
9.243474,0.339781,-2.349752
9.291929,0.76331,-2.361118
9.004791,1.095315,-2.513062
9.219547,1.542174,-2.384448
10.807783,1.38006,-0.86022
12.656837,1.101297,0.189631
13.99263,0.906282,0.783051
14.634505,0.807578,0.491725
14.066207,1.114457,0.500698
12.28236,1.685743,0.238684
10.714462,2.185843,0.236889
9.309277,2.514857,-0.022134
8.53161,2.724827,-0.474377
8.465209,2.484946,-0.262612
8.438289,2.002194,-0.409173
8.775677,1.50688,-0.348754
9.05504,1.008575,-0.409173
8.961122,0.915255,-0.736391
9.049655,0.917647,-0.949352
9.37149,1.006182,-0.620937
9.774083,1.124627,-0.415753
10.253247,1.232304,-0.367298
10.62174,1.234696,-0.568295
10.555937,1.197608,-0.729213
9.845269,1.243071,-0.811167
9.184252,1.187438,-0.713659
8.615359,1.295115,-1.017548
8.229516,1.358525,-1.191028
8.214561,1.370489,-1.35015
8.607582,1.294517,-1.42014
8.940184,1.287339,-1.410569
9.132208,1.212563,-1.498505
9.154342,1.301097,-1.84367
8.883953,1.451247,-1.881357
8.699108,1.45364,-1.987837
8.516654,1.416551,-1.543969
8.46162,1.299901,-1.482354
8.369496,1.157528,-1.274776
8.167303,1.020539,-1.244268
7.999804,0.778266,-0.991825
7.990831,0.512064,-0.939183
7.969296,0.44327,-1.094716
8.048857,0.614955,-1.507478
8.206784,0.602393,-1.318445
8.550752,0.451645,-0.937987
8.705089,0.512662,-1.087538
8.751152,0.867996,-1.440479
8.605189,1.190429,-1.473979
8.734401,1.3669,-1.613361
8.878569,1.493121,-2.033899
9.344571,1.342373,-1.701895
9.186047,1.167099,-1.808974
8.630313,1.290928,-2.038685
8.207382,1.473979,-2.199602
8.280364,1.688735,-2.176871
9.08495,1.634896,-2.177469
9.75195,1.629512,-2.043471
11.415559,1.235893,-1.668994
12.168102,1.010968,-0.333799
12.251851,1.174876,0.202792
12.321842,1.202393,0.078963
12.026327,0.971486,0.074178
11.549558,0.521635,0.594018
11.115261,0.340379,0.754337
10.170693,0.628714,0.706481
9.424133,1.073779,0.111864
9.686745,1.453042,-0.724427
10.764114,1.65344,-2.007578
11.91865,1.32682,-1.433899
12.336795,1.082752,-0.461815
12.095719,0.786641,0.308076
11.460426,0.384646,0.430708
10.712069,0.346361,0.047856
9.520443,0.29671,-0.48993
8.775677,0.171685,-0.87338
8.446664,0.369691,-1.370489
8.727821,0.528814,-1.55354
8.773882,0.47019,-1.406381
9.12503,0.230309,-1.022932
9.295518,0.014357,-0.905683
9.308081,-0.092722,-0.652044
9.065808,-0.166899,-0.574876
8.493923,0.155533,-1.072583
8.106884,0.513859,-1.658824
8.216356,0.774078,-2.263012
8.432308,0.884148,-1.977668
8.662019,0.811167,-1.57687
8.587244,0.658624,-0.87697
8.206784,0.650848,-0.934995
8.001001,0.600598,-1.104886
8.285747,0.524626,-1.427319
8.449058,0.480957,-1.6337
8.697313,0.482154,-1.342373
8.717652,0.602991,-1.204188
8.620144,0.761516,-1.09352
8.588439,0.870389,-0.968495
8.389835,0.558126,-1.010968
8.208579,0.535992,-1.159921
8.53819,0.437288,-1.040878
8.765508,0.597009,-1.268794
8.734999,0.458226,-1.520639
9.129816,0.33679,-1.533201
9.367303,0.16989,-1.512862
9.425927,0.128016,-1.862214
9.20459,0.331406,-2.341377
9.732209,0.399003,-1.926222
10.345368,0.41994,-0.991227
10.187442,0.581456,-1.078565
10.703694,0.808774,-1.267
11.775679,0.421735,-0.657428
12.583257,0.227916,-1.033101
13.488341,0.268594,-1.337588
13.72224,0.509073,-0.54018
12.402599,1.089333,0.160319
10.624133,1.838286,0.077767
9.713067,2.624328,-0.34995
9.923634,2.97727,-0.775873
10.900504,2.586043,-0.736989
11.810974,2.831906,-0.413958
12.097514,2.522035,-0.316451
11.530415,2.569293,0.01675
10.3017,2.362314,-0.494118
9.127423,2.109871,-0.637687
8.601001,1.574477,-0.41336
8.632707,1.176671,-0.311067
9.035897,0.89671,-0.534796
9.293126,0.740579,-0.578465
9.096316,0.878764,-0.472583
8.757133,1.172483,-0.494716
8.78166,1.347159,-0.586242
8.956934,1.362713,-0.710668
9.024531,1.294517,-1.060619
8.95155,1.247259,-0.963111
8.902497,1.073779,-0.722632
8.675777,1.065404,-0.65683
8.819346,1.024128,-0.598804
9.025727,1.094118,-0.932603
9.22194,1.155733,-1.087538
9.570693,0.989432,-1.32024
9.433704,0.952942,-1.444667
9.09153,0.85663,-1.246661
8.633903,0.891326,-1.179661
8.368898,0.967299,-0.957129
8.146366,1.057628,-1.103091
8.102098,1.101297,-0.793819
8.348559,0.818944,-0.585045
8.29831,0.664607,-0.671187
8.242676,0.510868,-0.707677
8.23131,0.409771,-0.758525
8.158927,0.455235,-0.78006
8.240283,0.617946,-0.742373
8.274979,0.674776,-1.150948
8.32164,0.799203,-1.540978
8.519047,0.987637,-1.628914
8.740982,0.946361,-1.861018
8.962318,0.994218,-2.08714
9.286545,1.04686,-2.293521
9.496516,1.114457,-2.385644
9.399008,1.242473,-2.712863
9.437891,1.344168,-2.799603
9.597612,1.484148,-2.85703
9.40499,1.34357,-2.629712
9.192627,1.319043,-2.180459
9.096316,1.214956,-1.970489
9.948161,1.383051,-1.479362
10.896915,1.322034,-1.18684
12.043676,0.990629,-0.259023
13.198811,0.683151,0.077169
13.490136,0.442672,0.260818
12.39243,0.037089,0.056231
10.576276,-0.178265,0.021535
9.346366,0.092722,-0.136391
8.359327,0.727418,-0.653839
8.510074,1.283749,-1.040878
9.695717,1.232902,-0.869193
11.00519,1.44347,-1.10668
12.638292,1.125225,-1.781456
13.878373,0.75015,-2.3336
13.719847,0.16989,-1.856232
12.247065,-0.303888,-1.051047
10.810772,-0.577268,-0.533599
9.620345,-0.867398,-0.125025
8.976675,-0.998405,-0.178265
8.517252,-0.713061,-0.575474
8.064412,-0.530608,-0.859023
7.603194,-0.356531,-0.918844
7.208378,-0.101097,-1.487139
7.3681,0.025125,-1.969293
7.884949,-0.087936,-2.108077
8.233105,0.010768,-2.091327
8.850453,0.0,-2.012364
9.557532,-0.154935,-1.714457
10.049856,-0.261416,-1.465604
10.056437,-0.145962,-1.152144
9.889537,0.023928,-1.082752
9.650254,0.316451,-1.380658
9.279966,0.556331,-1.612763
8.857631,0.601197,-1.486541
8.62493,0.394816,-1.098306
8.408978,0.12323,-0.573081
8.136794,0.0335,-0.264407
8.317452,-0.128016,-0.253639
8.683554,-0.160319,-0.441476
8.734999,-0.02991,-0.970888
8.673983,0.22014,-1.509871
8.574681,0.424726,-1.782653
8.73141,0.329611,-2.027319
8.79482,0.227916,-1.610968
8.565109,0.117248,-1.080359
8.346764,0.168694,-1.382453
8.417352,0.389432,-1.919044
8.663813,0.43011,-2.404787
8.893524,0.350549,-2.567499
9.238688,0.104686,-2.54716
9.797412,-0.217747,-2.126621
9.684351,-0.416949,-1.957329
9.71486,-0.718445,-1.886741
9.918848,-0.810569,-1.869393
9.669397,-0.61675,-2.021337
9.439686,-0.300299,-2.379064
9.309277,-0.094516,-1.76351
9.451052,0.136391,-2.151148
10.357334,0.177069,-1.97348
10.962717,0.036491,-1.49013
11.903096,0.109472,-1.238884
12.631114,0.157328,-1.080359
12.718451,0.187238,-0.6335
12.176477,0.338584,-0.312263
10.871789,0.815953,-0.092124
9.735199,1.375873,0.040678
9.589237,1.817947,-0.050847
9.820145,2.166103,-0.643669
10.325031,2.396412,-0.946361
11.170294,2.074577,-1.001994
11.310873,1.432104,-0.318844
