X,Y,Z
3.44864,-2.083967,-3.603952
0.294743,-0.076358,-0.069791
-0.378126,0.450208,-0.16921
-0.470672,0.294132,-0.226784
-0.58414,0.041692,-0.208
-0.676533,-0.401033,-0.142942
-0.658971,-0.78542,-0.081856
-0.529162,-0.949285,-0.082467
-0.368352,-0.846506,-0.086132
-0.176693,-0.596357,-0.050091
-0.062308,-0.302226,0.018326
-0.027336,-0.001527,0.063225
-0.060781,0.203724,0.076816
-0.101709,0.274278,0.087965
-0.100793,0.25916,0.097586
-0.106901,0.180511,0.092241
-0.12034,0.077885,0.076053
-0.132405,0.013592,0.053603
-0.17486,0.032223,0.014203
-0.188605,0.121868,-0.039706
-0.186314,0.188146,-0.051924
-0.138666,0.227242,-0.040317
-0.090103,0.276875,-0.016188
-0.02306,0.27321,0.010385
0.050549,0.256563,0.020464
0.090866,0.210749,0.036805
0.129198,0.21197,0.031001
0.205862,0.26313,0.001833
0.29856,0.300546,0.012523
0.332769,0.274126,0.003054
0.36881,0.230449,-0.016646
0.311541,0.18387,-0.0197
0.256258,0.174249,-0.050702
0.184023,0.182343,-0.073304
0.141415,0.231365,-0.062919
0.16585,0.329104,-0.068417
0.166461,0.451888,-0.06185
0.114537,0.574519,-0.084452
0.040775,0.615141,-0.095142
-0.055131,0.587958,-0.063988
-0.100029,0.677449,-0.035277
-0.041081,0.744187,0.039706
0.129503,0.735176,0.149051
0.23106,0.547182,0.239459
0.25916,0.434478,0.286496
0.244499,0.499077,0.219148
0.202196,0.610102,0.050549
0.131641,0.528398,-0.017868
0.096669,0.230143,-0.045662
0.12874,-0.061087,-0.120646
0.204793,-0.350484,-0.130878
0.307418,-0.492052,-0.067195
0.497244,-0.474184,0.011148
0.594372,-0.310472,0.087659
0.586278,-0.1237,0.201891
0.522137,-0.087506,0.223119
0.43738,-0.286954,0.180969
0.330936,-0.392481,0.11637
0.231518,-0.274889,0.06017
0.143859,-0.087659,-0.002443
0.010843,0.013592,-0.020922
-0.10232,0.116981,-0.016646
-0.119424,0.203876,0.009927
-0.055894,0.17486,0.033903
-0.020464,-0.025962,0.051771
-0.05452,-0.315817,0.028863
-0.109498,-0.562912,-0.032223
-0.154702,-0.624151,-0.083994
-0.140652,-0.473726,-0.122631
-0.132558,-0.270766,-0.120188
-0.132405,-0.023824,-0.102931
-0.094531,0.235641,-0.10797
-0.009774,0.488081,-0.104153
0.058948,0.541074,-0.125075
0.012523,0.350178,-0.081551
-0.102167,-0.010385,-0.026573
-0.149357,-0.303753,-0.057116
-0.131794,-0.457233,-0.111941
-0.149967,-0.658971,-0.142942
-0.167988,-0.676991,-0.191201
-0.142637,-0.401797,-0.21869
-0.099113,-0.080023,-0.135918
0.003818,0.175624,-0.018326
0.114995,0.321162,0.057116
0.16417,0.266032,0.104916
0.115912,0.093921,0.092546
-0.025809,-0.077122,0.00504
-0.197309,-0.138056,-0.102778
-0.321926,-0.182038,-0.168599
-0.395993,-0.138514,-0.236405
-0.395383,0.052534,-0.265879
-0.332158,0.166614,-0.251066
-0.290619,0.20968,-0.205862
-0.276875,0.303295,-0.175471
-0.278096,0.352469,-0.16585
-0.178831,0.239765,-0.132405
-0.120799,-0.004123,-0.107207
-0.154243,-0.255647,-0.13943
-0.139888,-0.391565,-0.171959
-0.094684,-0.441503,-0.198837
-0.027642,-0.249538,-0.203876
0.096211,0.042455,-0.156687
0.231671,0.273362,-0.102167
0.262825,0.350331,-0.062919
0.167988,0.254884,-0.001374
0.053298,0.078649,0.008705
-0.161879,-0.021991,-0.090103
-0.386678,-0.078038,-0.195019
-0.551153,-0.061239,-0.263741
-0.692263,-0.017104,-0.235641
-0.695775,0.079871,-0.233961
-0.643394,0.073762,-0.177915
-0.563676,0.00168,-0.102014
-0.431729,-0.085368,-0.018173
-0.260381,-0.171806,0.030696
-0.066432,-0.164475,0.057421
0.087506,-0.166766,0.07025
0.131489,-0.205556,0.083841
0.096975,-0.28787,0.075136
0.019242,-0.344375,0.038485
-0.050244,-0.412945,0.004734
-0.102778,-0.432493,-0.021991
-0.140041,-0.320399,-0.043982
-0.16417,-0.109345,-0.051007
-0.210443,0.081703,-0.077733
-0.260229,0.085979,-0.118508
-0.263283,-0.016035,-0.158214
-0.23106,-0.110719,-0.160047
-0.143095,-0.129962,-0.111177
0.008552,0.0197,-0.05452
0.134238,0.323759,-0.034972
0.228311,0.639576,-0.084147
0.276569,0.700968,-0.141415
0.257632,0.455553,-0.134849
0.188605,0.073762,-0.060018
0.148593,-0.215788,0.041386
0.163406,-0.304058,0.067042
0.162185,-0.019242,-0.011912
0.182954,0.37049,-0.079412
0.267559,0.831388,-0.093768
0.288939,1.253954,-0.036346
0.245721,1.483639,0.098197
0.232129,1.434464,0.2277
0.254884,1.148427,0.29291
0.369879,0.751364,0.34239
0.593608,0.304974,0.287412
0.819628,0.077122,0.192575
0.87033,0.183565,0.151953
0.753808,0.432187,0.154854
0.523511,0.362243,0.170126
0.317039,-0.004429,0.166766
0.170126,-0.657291,0.123395
0.003054,-1.263575,0.055589
-0.122631,-1.478752,-0.05116
-0.206014,-1.163393,-0.138208
-0.197615,-0.518014,-0.178831
-0.155007,-0.078191,-0.192423
-0.16081,0.007636,-0.218995
-0.168293,-0.00901,-0.182191
-0.158214,0.040164,-0.067653
-0.074984,0.115301,0.041233
0.040623,0.16081,0.105222
0.139125,0.267101,0.126144
0.255647,0.536034,0.119119
0.30864,0.796721,0.131031
0.21869,0.64263,0.130878
