X,Y,Z
9.669397,0.035294,-0.869791
9.783056,0.141177,0.12682
9.924831,0.233898,0.285942
10.651052,0.195613,0.503091
11.34198,0.400798,0.391825
11.580664,0.600598,0.226122
11.651849,0.701695,-0.008375
11.457434,0.850648,-0.260219
11.346765,1.058824,-0.256032
11.618949,0.882952,-0.0999
11.956936,0.488734,-0.030508
12.297315,0.122632,0.265603
13.058232,-0.132203,0.719043
12.695719,-0.159123,0.675972
11.767304,-0.129811,1.152144
10.415957,0.102891,2.1338
10.110872,-0.170489,2.361118
9.787842,-0.044865,2.175674
9.289536,0.561715,1.733002
9.079566,1.353739,1.481157
9.781859,1.929811,1.15693
10.822738,1.674378,1.265205
11.379667,1.978864,0.921237
10.867602,2.266003,0.971486
10.923236,1.514657,0.861416
10.279566,1.43689,0.774676
9.795021,1.166501,0.509073
9.87817,0.76331,0.731606
9.547363,0.460618,0.771087
8.659626,0.428315,0.445065
7.999206,0.669392,0.83689
7.3681,0.61017,0.698704
6.775277,0.892523,0.600598
6.300302,1.134198,0.467797
6.162715,1.224527,0.556331
6.206983,1.346561,0.532403
6.580861,1.332204,0.487538
6.763313,1.469193,0.12323
6.729814,1.617548,0.055633
7.115657,1.620539,-0.02333
7.820941,1.437488,-0.089731
8.555538,1.386043,-0.179462
9.074182,1.217349,-0.183051
9.493525,1.253839,-0.029312
9.477971,1.268794,0.2333
9.463015,1.470988,0.167498
9.695717,1.631905,-0.269193
9.712468,1.770689,-0.662214
9.917054,1.634896,-0.586242
9.595219,1.512862,-0.458824
9.563514,1.335793,-0.35354
9.087942,1.40698,-0.345763
8.753544,1.613361,-0.613759
8.85823,1.625923,-0.760918
8.682357,1.703092,-0.702892
8.678769,1.651646,-0.731606
8.630313,1.701297,-0.827917
8.904292,1.578066,-0.879362
9.153743,1.414756,-0.747159
9.223733,1.279562,-0.838684
9.409776,1.277767,-0.8668
9.068799,1.375873,-0.910469
9.146565,1.297508,-0.753739
8.934801,1.211366,-0.384646
8.916256,1.437488,-0.581456
9.491131,1.419542,-0.711267
10.16232,1.615155,-0.882952
10.776676,1.805385,-0.9003
11.223535,1.816152,-0.716052
11.379667,1.845464,-0.671785
11.498709,1.69352,-0.626321
11.623137,1.70369,-0.748954
11.453845,1.941177,-0.951745
11.590833,1.970489,-0.421137
11.475378,1.935793,0.040678
11.567503,1.959722,0.200997
11.456835,2.000998,-0.198604
11.623735,1.995016,-0.059821
11.607583,1.866402,0.07657
11.520844,1.556531,0.676571
11.137393,1.188635,1.001396
10.926825,0.728016,1.229313
10.161122,0.415155,1.420738
9.394821,0.291924,1.535594
9.017354,0.519243,1.347159
9.035897,0.729213,1.162912
9.257233,0.972682,1.06002
9.611371,1.181456,0.805783
9.726824,1.241277,0.920638
9.605389,1.33699,0.991825
9.246465,1.462613,0.3667
8.935399,1.469791,0.339183
8.544771,1.234098,0.352941
8.323434,1.290928,0.116052
8.636295,0.918246,-0.055035
8.819346,0.507877,-0.024526
8.295916,0.332602,0.145364
7.975876,0.205783,-0.001795
7.774281,-0.027517,0.085543
7.462616,-0.141775,0.215354
7.32443,-0.122034,0.215952
7.349555,-0.084347,0.18006
7.430911,0.104686,0.064606
7.750352,0.190229,-0.087338
7.849057,0.394816,-0.180658
7.917252,0.62333,-0.154935
8.332406,0.885344,-0.514457
8.755339,0.985245,-0.690329
9.249456,0.914657,-0.708874
9.705289,0.85663,-0.777069
10.101301,0.714856,-0.87697
10.204193,0.591625,-0.860818
10.197613,0.511466,-0.879362
10.042677,0.396012,-0.825524
9.651451,0.27338,-0.805783
9.083754,0.217747,-0.95354
8.799606,0.154935,-1.078565
8.980263,0.185444,-1.213759
9.159725,0.15015,-1.02353
9.359526,0.137587,-0.804587
9.409776,0.065803,-0.81356
9.388838,0.107079,-0.878764
9.388838,0.205185,-0.970888
9.434901,0.249452,-0.91346
9.517453,0.267996,-0.863211
9.751352,0.287737,-0.712463
10.110872,0.327817,-1.003789
10.605588,0.265005,-1.212563
11.121841,-0.1334,-0.809372
10.789835,-0.020339,-0.676571
10.422538,-0.05683,-0.923629
10.424332,0.209372,-1.19342
10.868798,0.416949,-1.265803
11.233106,0.775873,-1.26341
11.684154,0.957727,-1.406381
12.251851,0.918246,-1.446461
12.428321,0.965504,-1.341775
12.49233,0.884746,-1.14018
12.384653,0.856032,-0.745364
12.129817,0.809372,-0.369691
11.716457,0.795015,0.249452
11.109876,0.839881,0.914058
10.582259,0.899103,1.164706
9.954143,1.139582,1.075574
9.424133,1.491925,0.912862
9.384053,1.849652,0.38345
9.531809,2.08714,0.283549
9.340384,2.356332,-0.162712
9.424133,2.159523,-0.264407
9.799806,2.038087,-0.186042
10.150953,1.90708,0.020937
10.345967,1.75035,-0.35354
10.876576,1.403989,-0.494118
10.950155,1.12343,-0.363709
10.202398,1.147358,-0.454038
9.126824,1.32682,-0.792622
8.173284,1.365704,-0.509671
7.433304,1.457229,-0.325424
7.383653,1.275973,-0.484547
7.348957,1.089931,-0.416949
7.36092,0.903291,-0.425324
7.428517,0.838684,-0.485743
7.244271,0.926621,-0.325424
6.799804,1.22692,-0.323629
6.672985,1.49013,-0.350549
6.905087,1.548754,-0.646062
7.412965,1.481755,-0.698106
8.345567,1.089333,-0.963709
9.203992,0.737588,-1.010968
8.919845,0.812961,-1.009771
8.606984,1.168296,-1.099502
8.733803,1.375275,-1.259223
8.855239,1.284946,-1.143769
9.07478,1.230509,-1.156332
9.086745,1.287937,-1.154537
8.964711,1.36032,-1.247857
9.092726,1.396212,-1.256232
8.843873,1.651646,-1.397408
9.169896,1.679163,-1.496711
9.35833,1.659423,-1.608575
9.388838,1.523032,-1.587638
9.019147,1.448256,-1.482952
8.696116,1.392623,-1.565504
8.626126,1.2335,-1.498505
8.706884,1.079163,-1.374677
8.864809,1.040878,-1.364507
8.954541,0.998405,-1.613361
