X,Y,Z
-1.439046,3.492316,-0.56673
0.922254,-0.487623,0.045051
0.609033,-0.037874,0.245415
0.631024,0.086285,0.262214
0.611476,0.090408,0.335823
0.533743,-0.080329,0.33567
0.357051,-0.381027,0.321162
0.066126,-0.553138,0.21533
-0.279471,-0.442114,-0.02978
-0.488845,-0.361021,-0.159894
-0.662636,-0.346513,-0.174402
-0.837191,-0.226173,-0.241139
-0.948674,-0.069333,-0.249538
-1.000597,0.087201,-0.229838
-0.973566,0.060018,-0.168752
-0.830624,-0.008094,-0.108581
-0.687376,0.061392,-0.00168
-0.482584,0.221133,0.041844
-0.337045,0.379805,0.076205
-0.249997,0.391717,0.102625
-0.179594,0.304211,0.159894
-0.137292,0.212581,0.265879
-0.132405,0.171042,0.33567
-0.147219,0.163559,0.329104
-0.187383,0.143401,0.217468
-0.247706,0.146608,0.049786
-0.300546,0.100029,-0.049327
-0.304211,0.054978,-0.082009
-0.293673,-0.004734,-0.029932
-0.286801,-0.063683,0.044288
-0.280387,-0.090561,0.138972
-0.218232,-0.017868,0.168752
-0.100182,0.123547,0.124311
0.020617,0.2558,0.061697
0.06353,0.293979,0.069333
0.028863,0.231518,0.100793
-0.040623,0.136528,0.135612
-0.144775,0.072998,0.116523
-0.285732,0.050244,0.054367
-0.360563,0.008094,-0.027184
-0.404087,-0.038943,-0.121562
-0.414625,-0.073151,-0.192728
-0.375682,-0.084605,-0.184939
-0.265879,-0.011759,-0.145691
-0.105374,0.082772,-0.112094
-0.019242,0.187994,-0.090408
0.045509,0.31093,-0.100487
0.116981,0.341932,-0.124922
0.127213,0.131183,-0.134238
0.08262,-0.138972,-0.119882
0.029932,-0.219759,-0.154243
0.020617,-0.173638,-0.206931
0.004734,-0.104153,-0.238696
-0.00336,-0.055589,-0.223424
0.086743,-0.123395,-0.140804
0.231671,-0.219606,-0.041081
0.392481,-0.242819,0.031918
0.528398,-0.089186,0.070097
0.598648,0.144622,0.08491
0.617279,0.308182,0.053603
0.52397,0.417985,-0.004429
0.392939,0.3598,-0.062766
0.307723,0.207083,-0.131336
0.313527,0.029627,-0.197004
0.392939,-0.103694,-0.262061
0.498771,-0.230449,-0.256105
0.637743,-0.345597,-0.172264
0.780533,-0.679893,0.12874
0.710284,-0.62629,0.094531
0.527024,-0.420733,-0.096517
0.389885,-0.355524,-0.121868
0.248164,-0.407142,-0.188452
0.106749,-0.42501,-0.209374
0.024587,-0.352011,-0.138666
0.01741,-0.162796,-0.030543
0.101098,0.14279,0.066584
0.186008,0.384998,0.123089
0.210138,0.567799,0.124464
0.175776,0.656833,0.105832
0.109498,0.711811,0.041692
0.076358,0.495717,-0.0281
0.007025,0.31261,-0.092699
0.015882,0.041081,-0.164323
0.078343,-0.323148,-0.170737
0.127518,-0.654848,-0.16249
0.128282,-0.894154,-0.12706
0.112705,-1.087798,-0.012217
-0.003512,-0.863611,-0.124617
-0.028863,-0.577573,-0.1321
-0.007941,-0.232282,-0.126144
0.055741,0.056505,-0.096364
0.133474,0.222202,-0.030085
0.191506,0.327271,0.030085
0.221591,0.364992,0.063377
0.228311,0.343459,0.041692
0.199448,0.265726,0.071777
0.164017,0.229533,0.000305
0.093462,0.236558,-0.024435
0.022144,0.1799,-0.002902
-0.021075,0.059559,-0.00168
-0.022602,-0.03543,-0.007789
0.033598,-0.082772,-0.004887
0.088423,-0.041233,0.013134
0.143401,0.063683,0.056658
0.218995,0.140041,0.123242
0.29123,0.193033,0.117439
0.296728,0.233809,0.133321
0.229991,0.23106,0.035125
0.077122,0.137292,0.04444
-0.003054,-0.003054,-0.002291
-0.060018,-0.140346,-0.033598
-0.167224,-0.124464,0.000916
-0.217468,-0.051771,0.02978
-0.179747,0.106749,0.078649
-0.090713,0.288787,0.138361
-0.000764,0.444099,0.193797
0.114385,0.561232,0.18158
0.220981,0.578031,0.103694
0.279624,0.415388,0.153633
0.261145,0.124922,0.209069
0.258396,-0.174249,0.173486
0.249386,-0.472199,0.142026
0.21197,-0.66569,0.111636
0.082467,-0.695775,0.03207
-0.094531,-0.654237,-0.045509
-0.260381,-0.533591,-0.012981
-0.459523,-0.166155,-0.00733
-0.593303,0.100945,0.028405
-0.728151,0.308792,0.046884
-0.833831,0.379805,0.091172
-0.861167,0.34239,0.087812
-0.788627,0.266643,0.135459
-0.61453,0.304822,0.135001
-0.396604,0.344833,0.191354
-0.194408,0.410196,0.265421
0.008094,0.500757,0.301615
0.158978,0.572533,0.324064
0.251982,0.556498,0.311541
0.235641,0.43402,0.305738
0.136834,0.178831,0.288939
-0.017868,-0.109345,0.245568
-0.184329,-0.301309,0.153327
-0.344528,-0.457385,0.025351
-0.442725,-0.548404,-0.041233
-0.468839,-0.50824,-0.053909
-0.474642,-0.450208,0.002902
-0.480751,-0.44639,0.11637
-0.451429,-0.307571,0.175013
-0.365297,-0.020464,0.115454
-0.26145,0.244193,-0.01741
-0.226631,0.3233,-0.069486
-0.253662,0.26145,-0.106138
-0.2558,0.106138,-0.092393
-0.239306,-0.124311,-0.047037
-0.20632,-0.304974,-0.009163
-0.12874,-0.392786,0.052993
-0.097128,-0.291841,0.054825
