X,Y,Z
0.098106,0.181855,-9.768101
0.148953,0.184846,-9.76152
0.218943,0.191426,-9.780663
0.228515,0.198006,-9.760922
0.166301,0.212363,-9.760922
0.18006,0.209372,-9.795619
0.279362,0.185444,-9.735797
0.273978,0.211167,-9.745369
0.331406,0.179462,-9.790833
0.181855,0.207577,-9.773485
0.136989,0.176471,-9.766904
0.248255,0.205783,-9.770493
0.230309,0.217747,-9.754343
0.297906,0.200997,-9.798609
0.11665,0.190828,-9.783056
0.156132,0.212363,-9.781859
0.221934,0.183649,-9.762717
0.250648,0.195015,-9.795021
0.238086,0.208774,-9.802796
0.171685,0.21655,-9.791431
0.140578,0.224925,-9.78844
0.129212,0.225524,-9.74836
0.178265,0.214756,-9.795021
0.164507,0.200399,-9.781261
0.148953,0.201595,-9.777671
0.175274,0.190229,-9.821939
0.128614,0.201595,-9.787842
0.157328,0.177069,-9.650853
0.202193,0.238684,-9.785449
0.134596,0.212961,-9.773485
0.000598,0.200399,-9.781261
0.142971,0.190229,-9.943375
0.145364,0.19322,-9.734004
0.245863,0.198006,-9.707682
0.233898,0.20339,-9.802796
0.205185,0.160917,-9.790833
0.168694,0.19322,-9.775877
0.177069,0.195613,-9.787243
0.183051,0.165703,-9.796216
0.153141,0.184846,-9.807582
0.164507,0.214756,-9.754343
0.181855,0.200399,-9.814163
0.119043,0.219542,-9.718449
0.194417,0.167498,-9.805788
0.086142,0.206979,-9.774083
0.077169,0.184247,-9.80519
0.097508,0.22014,-9.798011
0.07657,0.214158,-9.795021
0.075972,0.157926,-9.801002
0.012562,0.182453,-9.811171
0.212363,0.142373,-9.81835
0.127418,0.134596,-9.777073
0.125025,0.188435,-9.808181
0.061017,0.182453,-9.806385
0.037089,0.287139,-9.791431
0.0999,0.12682,-9.778868
0.028116,0.1334,-9.844073
0.116052,0.147757,-9.811171
0.078963,0.178864,-9.795021
0.330808,0.083151,-9.710075
-0.022732,0.083151,-9.865011
0.011366,0.13998,-9.768699
-0.007178,0.132802,-9.745967
-0.007777,0.287737,-9.735199
0.030508,0.148355,-9.768101
-0.092124,0.295514,-9.825529
0.002991,0.219542,-9.802796
0.02991,0.161516,-9.932607
0.077767,0.073579,-9.787243
0.069392,0.170489,-9.743575
0.003589,0.229711,-9.775877
0.036491,0.203988,-9.764512
-0.003589,0.195015,-9.791431
-0.001795,0.154337,-9.77169
0.13998,0.170489,-9.772289
-0.007178,0.183051,-9.801002
0.02991,0.112463,-9.770493
-0.01675,0.22672,-9.838091
0.034696,0.261416,-9.830314
0.0,0.168096,-9.799208
0.058026,0.183051,-9.743575
0.054437,0.187837,-9.771092
0.064008,0.180658,-9.798011
0.04666,0.17348,-9.795021
0.008973,0.175274,-9.854243
0.087936,0.196211,-9.803993
0.090927,0.179462,-9.75195
0.044267,0.167498,-9.789038
0.007178,0.178265,-9.859627
-0.079561,0.164507,-9.769297
0.016152,0.198006,-9.818949
0.059821,0.164507,-9.794422
0.089731,0.165105,-9.79203
0.080758,0.157926,-9.789636
0.028714,0.174676,-9.789636
0.092124,0.175872,-9.80519
0.029312,0.18006,-9.8016
-0.019143,0.174676,-9.821341
-0.046062,0.172881,-9.777671
-0.055035,0.161516,-9.845868
0.040678,0.147757,-9.742378
0.095115,0.175274,-9.755538
0.092124,0.149551,-9.752548
0.043071,0.163908,-9.821939
-0.018544,0.157926,-9.822538
0.025723,0.174078,-9.768101
-0.001795,0.154935,-9.830314
-0.02991,0.158525,-9.786645
0.007178,0.19681,-9.822538
-0.010169,0.165105,-9.717851
0.022732,0.204586,-9.738789
0.047258,0.16989,-9.810574
0.0,0.172283,-9.824333
-0.011964,0.172283,-9.830912
0.068195,0.147159,-9.811171
0.06999,0.139382,-9.69153
0.053839,0.155533,-9.763914
0.038285,0.178864,-9.793226
0.007777,0.189033,-9.777073
0.064606,0.16989,-9.793226
0.059821,0.178265,-9.787842
0.028116,0.162712,-9.838689
0.050249,0.178265,-9.76511
-0.001196,0.166899,-9.796216
0.036491,0.160917,-9.775279
0.000598,0.178864,-9.782458
0.017348,0.176471,-9.79203
0.034098,0.192024,-9.810574
0.02991,0.168096,-9.795021
0.053839,0.13998,-9.821341
0.097508,0.17348,-9.767502
0.02991,0.159721,-9.797412
0.061017,0.175274,-9.769297
0.043071,0.159123,-9.798011
0.047856,0.154935,-9.781859
0.025723,0.161516,-9.823137
0.007178,0.19322,-9.78844
0.014357,0.177667,-9.794422
0.098704,0.16989,-9.707682
0.052044,0.19681,-9.775279
0.034098,0.147757,-9.811171
0.09332,0.160917,-9.796814
0.10349,0.132802,-9.805788
0.189033,0.154337,-9.768101
0.137587,0.187238,-9.705888
0.041276,0.22672,-9.798011
0.019143,0.199801,-9.821341
0.061615,0.165703,-9.803395
0.038285,0.148953,-9.758529
0.171087,0.189631,-9.784253
0.151346,0.158525,-9.740583
0.15673,0.159123,-9.772289
0.183051,0.166899,-9.763914
0.294915,0.191426,-9.779467
0.084945,0.17348,-9.834502
0.066401,0.191426,-9.796216
0.139382,0.17348,-9.785449
0.170489,0.181256,-9.771092
0.181855,0.164507,-9.762118
0.089731,0.163908,-9.763914
0.157926,0.185444,-9.756136
0.131007,0.184247,-9.801002
0.134596,0.032901,-9.839885
0.108275,0.184846,-9.785449
0.183051,0.214158,-9.773485
